,degree,betweenness,eigenvector,closeness,pagerank
1181,0.01998994216746291,0.025957568041090704,0.007620214478044611,0.3419604471195185,0.005699191332108735
1301,0.009994971083731456,0.002294397373861869,0.05589248409372028,0.3756405109919951,0.001374317317968508
1310,0.008706311289917022,0.00260434371084105,0.029417562647720937,0.3533344438891665,0.0012716749964929073
1318,0.02809906965049032,0.04017257509331549,0.01037325065307726,0.35355432330618186,0.008413542379177512
1332,0.01766406839326125,0.015478099673560182,0.008155756005696011,0.3469726051299948,0.004604046756969364
1392,0.02272441538848378,0.018984958804353667,0.028743869606559384,0.3826337943475646,0.004635978622677954
1412,0.05189212974603973,0.05132610345142407,0.07725359567384427,0.39147072213404205,0.010858180667259897
1449,0.04343726426954991,0.023628494572982457,0.059867037210977324,0.37987892970998055,0.008060134542613917
1566,0.006317576062358562,0.008681192014088053,0.006780847958278209,0.3379898654032061,0.001859195440646622
1651,0.014678149358813177,0.02712365286102743,0.0041467823708661615,0.3399363207043187,0.006115407243699317
1704,0.0013829519738496354,0.0007938572165187124,0.006525061307068855,0.3413843793255148,0.0002755098390485185
